,platform,year,genre,publisher,na_sales,global_sales
672,5,1996.0,4,359,1.39,2.35
673,5,1998.0,7,137,0.0,2.35
674,28,2008.0,6,493,1.68,2.35
675,26,2013.0,4,21,1.32,2.34
676,16,2007.0,2,487,0.92,2.34
677,26,2008.0,10,524,1.2,2.34
678,16,2001.0,0,85,1.08,2.34
679,28,2010.0,9,138,1.27,2.33
680,2,2015.0,0,359,1.14,2.32
681,30,2015.0,10,493,1.93,2.32
682,26,2010.0,3,524,1.57,2.32
683,10,2000.0,10,359,0.78,2.32
684,15,1997.0,0,493,0.79,2.32
685,16,2004.0,8,138,0.85,2.31
686,4,2004.0,5,359,0.52,2.31
687,15,1999.0,6,138,1.58,2.31
688,23,1995.0,7,465,0.28,2.31
689,15,1998.0,10,10,1.65,2.31
690,28,2013.0,0,547,1.24,2.3
691,13,2012.0,0,343,0.95,2.3
692,4,2008.0,7,359,0.95,2.3
693,17,2011.0,0,120,1.08,2.29
694,13,1997.0,0,137,0.91,2.29
695,17,2013.0,0,455,1.23,2.29
696,29,2004.0,6,138,1.38,2.28
697,17,2009.0,10,275,0.3,2.28
698,26,2014.0,3,524,1.11,2.28
699,2,2015.0,0,281,0.0,2.28
700,11,1983.0,4,359,0.51,2.28
701,16,2008.0,10,138,0.38,2.28
702,17,2008.0,0,288,1.01,2.28
703,17,2012.0,8,493,1.05,2.28
704,15,1997.0,6,91,0.07,2.28
705,2,2012.0,7,359,1.12,2.27
706,17,2009.0,3,445,1.34,2.27
707,26,2006.0,3,445,1.07,2.27
708,6,2002.0,4,359,1.22,2.27
709,6,2001.0,4,359,0.9,2.26
710,17,2007.0,3,21,1.4,2.26
712,26,2007.0,0,85,1.34,2.26
713,20,2014.0,3,457,0.28,2.25
714,16,2002.0,1,85,0.62,2.25
715,15,1997.0,10,521,1.52,2.25
716,7,2004.0,7,359,1.48,2.25
717,17,2011.0,10,138,1.93,2.25
718,26,2009.0,7,359,0.67,2.25
719,19,2008.0,2,464,0.51,2.25
720,6,2001.0,4,445,1.19,2.24
721,6,2001.0,4,543,1.29,2.23
722,11,1990.0,0,275,1.74,2.23
723,4,2008.0,0,21,1.42,2.23
724,16,2009.0,9,275,1.09,2.23
725,27,2013.0,4,359,1.27,2.22
726,16,2003.0,0,524,0.88,2.22
727,4,2009.0,5,547,1.71,2.22
728,5,1998.0,1,359,1.0,2.22
729,28,2010.0,6,138,1.03,2.22
730,28,2010.0,8,493,1.45,2.21
731,30,2013.0,0,524,1.47,2.21
732,16,2006.0,0,85,1.06,2.21
733,28,2008.0,3,138,1.78,2.2
734,0,1981.0,0,391,2.06,2.2
735,28,2007.0,3,21,2.01,2.2
736,5,2000.0,4,359,1.11,2.2
737,11,1986.0,10,347,0.15,2.2
738,26,2008.0,4,445,1.28,2.2
739,4,2007.0,5,126,1.06,2.2
740,17,2011.0,0,275,0.34,2.19
741,28,2006.0,0,487,1.17,2.19
742,29,2003.0,7,21,1.68,2.19
743,5,1992.0,3,359,0.87,2.19
744,5,2000.0,4,359,1.04,2.19
745,17,2012.0,0,464,0.59,2.19
746,5,2000.0,7,275,0.0,2.18
747,16,2002.0,6,487,1.92,2.18
748,30,2013.0,6,323,1.21,2.18
749,28,2013.0,10,138,1.97,2.18
750,4,2006.0,7,359,1.29,2.18
751,6,2003.0,7,359,1.48,2.17
752,28,2010.0,7,464,1.27,2.17
753,10,1998.0,9,359,1.6,2.17
754,11,1984.0,10,359,0.48,2.17
755,13,2001.0,9,138,1.23,2.16
756,26,2009.0,10,524,1.51,2.16
757,15,2000.0,8,455,1.5,2.15
758,18,2015.0,8,524,0.54,2.15
759,11,1987.0,10,359,0.14,2.15
760,30,2014.0,10,138,0.6,2.15
761,19,2007.0,8,21,0.52,2.14
762,23,1996.0,7,359,0.66,2.14
763,11,1983.0,3,359,0.01,2.14
764,11,1988.0,6,359,1.47,2.14
765,13,1992.0,9,308,1.2,2.14
766,0,1981.0,8,237,1.99,2.13
767,16,2004.0,9,275,1.04,2.13
768,4,2006.0,5,359,0.64,2.13
769,6,2003.0,7,465,0.82,2.13
770,18,2016.0,0,524,0.59,2.13
771,4,2010.0,0,126,0.93,2.12
772,4,2006.0,7,464,0.91,2.12
773,26,2010.0,4,359,1.47,2.12
774,29,2001.0,6,323,1.37,2.12
775,5,1989.0,10,359,0.83,2.12
776,17,2011.0,10,493,1.61,2.11
777,17,2009.0,8,493,1.2,2.11
778,10,2000.0,10,21,1.68,2.11
779,17,2008.0,10,275,0.11,2.11
780,16,2002.0,6,138,1.68,2.11
781,26,2010.0,10,359,0.9,2.11
783,16,2003.0,0,499,0.63,2.11
784,28,2011.0,2,547,1.63,2.11
785,15,1998.0,7,465,0.94,2.1
786,16,2002.0,4,487,1.17,2.1
787,29,2002.0,0,323,1.54,2.1
788,19,2005.0,6,138,1.77,2.1
789,28,2011.0,8,532,1.41,2.1
790,16,2005.0,0,85,0.99,2.09
791,15,1997.0,10,13,0.0,2.09
792,28,2006.0,0,85,1.16,2.09
793,16,2003.0,0,487,1.26,2.09
794,28,2010.0,0,493,1.84,2.09
795,26,2009.0,3,330,1.97,2.09
796,4,2006.0,9,138,0.92,2.09
797,18,2015.0,8,138,0.7,2.09
798,19,2010.0,0,275,0.46,2.09
799,13,2010.0,7,21,1.77,2.08
800,16,2002.0,5,487,1.11,2.08
801,17,2008.0,6,138,0.63,2.08
802,26,2007.0,9,275,1.36,2.08
803,7,2003.0,3,359,0.97,2.08
804,17,2010.0,0,493,0.59,2.08
805,13,1998.0,11,138,2.04,2.08
806,13,1994.0,11,21,0.89,2.08
807,17,2010.0,10,138,0.79,2.08
808,15,2002.0,8,493,1.54,2.07
809,19,2010.0,7,464,0.63,2.07
810,28,2009.0,2,487,1.48,2.07
811,17,2011.0,7,347,0.75,2.07
812,6,2001.0,11,275,1.64,2.07
813,28,2007.0,6,138,1.04,2.06
814,17,2010.0,9,138,0.73,2.06
815,28,2010.0,0,524,1.2,2.06
816,6,2005.0,7,359,0.71,2.06
817,6,2004.0,0,487,1.15,2.06
818,15,1998.0,6,347,0.68,2.06
819,16,2003.0,2,347,1.06,2.06
820,2,2013.0,7,359,0.89,2.06
821,17,2007.0,6,138,0.73,2.05
822,4,2008.0,3,493,1.23,2.05
823,17,2013.0,10,493,1.43,2.05
824,4,2005.0,7,359,1.16,2.05
825,7,2002.0,3,241,1.47,2.05
826,17,2013.0,7,21,0.71,2.05
827,8,1992.0,10,40,1.75,2.05
828,28,2007.0,6,323,0.48,2.05
829,4,2009.0,7,464,1.11,2.04
830,28,2011.0,3,323,1.45,2.04
831,26,2008.0,3,524,0.73,2.04
832,16,2006.0,8,455,1.74,2.04
833,16,2005.0,0,524,0.71,2.04
834,6,2003.0,4,359,1.2,2.04
835,17,2011.0,0,138,0.58,2.04
836,18,2014.0,10,138,1.53,2.03
837,10,1998.0,10,359,1.25,2.03
838,28,2011.0,3,524,1.47,2.03
839,16,2003.0,10,138,1.57,2.03
840,17,2008.0,0,138,1.05,2.02
841,28,2005.0,8,21,1.81,2.02
842,28,2014.0,10,138,1.76,2.02
843,28,2012.0,6,323,0.82,2.02
844,4,2007.0,5,325,0.49,2.01
845,30,2016.0,8,524,1.2,2.01
846,17,2013.0,0,547,0.77,2.0
847,2,2012.0,7,359,0.89,2.0
848,18,2014.0,6,455,0.35,2.0
849,23,1993.0,2,359,0.52,2.0
850,17,2008.0,2,325,1.48,2.0
851,15,1997.0,0,21,0.95,1.99
852,5,1989.0,10,359,0.75,1.99
853,6,2002.0,0,138,1.21,1.99
854,15,2002.0,0,138,0.75,1.98
855,23,1991.0,9,359,0.93,1.98
856,30,2013.0,8,138,1.25,1.98
857,28,2012.0,8,85,1.11,1.98
858,18,2014.0,7,138,0.72,1.97
859,4,2010.0,4,445,0.99,1.97
860,16,2002.0,4,527,0.74,1.97
861,26,2008.0,8,21,1.2,1.97
862,16,2003.0,0,85,0.71,1.97
863,17,2008.0,6,138,1.01,1.97
864,0,1981.0,0,53,1.84,1.97
865,28,2013.0,8,493,1.22,1.96
866,19,2004.0,10,455,0.5,1.96
867,11,1986.0,6,359,1.13,1.96
868,11,1985.0,10,359,0.18,1.96
869,4,2006.0,4,359,0.79,1.96
870,28,2006.0,8,524,1.09,1.96
871,28,2014.0,8,21,1.3,1.95
872,16,2003.0,6,543,0.74,1.95
873,29,2005.0,0,493,1.26,1.95
874,13,1994.0,8,288,1.09,1.95
875,16,2003.0,10,138,1.69,1.95
876,16,2003.0,2,138,0.95,1.94
877,28,2008.0,10,138,0.49,1.94
878,13,1999.0,3,126,1.94,1.94
879,15,2001.0,1,487,0.59,1.94
880,5,1989.0,5,359,0.96,1.94
881,16,2004.0,2,53,1.09,1.94
882,15,1997.0,6,455,1.41,1.94
883,16,2002.0,8,524,1.42,1.94
884,16,2004.0,7,21,1.0,1.93
885,28,2013.0,0,547,1.15,1.93
886,17,2008.0,3,21,1.1,1.93
887,23,1993.0,2,17,1.48,1.93
888,21,1995.0,2,445,0.34,1.93
889,5,1998.0,5,359,1.06,1.93
890,28,2008.0,2,325,1.53,1.93
891,17,2014.0,0,524,0.56,1.93
892,26,2008.0,10,359,1.51,1.93
893,28,2013.0,0,464,0.86,1.92
894,5,2001.0,0,359,0.92,1.92
895,28,2009.0,6,138,0.73,1.92
896,26,2008.0,3,138,0.87,1.92
897,16,2001.0,8,487,0.76,1.92
898,13,2003.0,9,138,1.03,1.92
899,16,2004.0,6,487,0.94,1.92
900,15,1996.0,3,455,0.26,1.92
901,26,2009.0,3,126,1.06,1.92
902,10,2000.0,3,359,0.72,1.91
903,26,2008.0,0,288,1.14,1.91
904,26,2008.0,3,325,1.3,1.91
905,18,2015.0,8,21,0.77,1.91
906,26,2011.0,0,288,1.08,1.91
907,7,2001.0,9,288,1.03,1.9
908,17,2012.0,8,493,0.59,1.9
909,18,2013.0,6,138,0.73,1.89
910,17,2008.0,10,138,1.56,1.89
911,2,2013.0,7,359,0.21,1.89
912,17,2009.0,4,455,1.05,1.88
913,15,1999.0,7,275,1.37,1.88
914,16,2004.0,2,325,0.92,1.88
915,15,1999.0,10,455,0.25,1.88
916,16,2005.0,8,138,0.89,1.88
917,15,1998.0,2,487,1.42,1.88
918,16,2007.0,3,126,0.47,1.87
919,7,2002.0,1,359,0.96,1.87
920,15,1998.0,10,138,0.22,1.87
921,16,2001.0,0,487,0.53,1.87
922,2,2013.0,4,359,0.73,1.87
923,5,2001.0,1,359,0.87,1.86
924,29,2005.0,10,138,1.75,1.86
925,16,2004.0,4,21,1.12,1.86
926,15,1999.0,7,455,0.94,1.86
927,10,1997.0,4,17,1.37,1.86
928,16,2004.0,3,455,0.0,1.86
929,18,2014.0,4,455,0.64,1.86
930,16,2001.0,10,138,0.91,1.86
931,4,2009.0,0,126,1.34,1.86
932,15,1999.0,7,465,0.62,1.86
933,26,2010.0,0,21,0.85,1.86
934,2,2013.0,3,359,0.61,1.85
935,16,2004.0,4,455,1.33,1.85
936,26,2007.0,3,524,0.83,1.85
937,6,2004.0,7,464,1.26,1.85
938,11,1984.0,0,359,0.8,1.85
939,17,2011.0,0,455,1.05,1.85
940,16,2001.0,6,528,0.0,1.84
941,17,2009.0,7,347,0.97,1.84
942,16,2005.0,10,138,1.53,1.84
943,10,1998.0,9,359,0.83,1.83
944,6,2005.0,3,487,1.31,1.83
945,13,2012.0,7,21,0.84,1.83
946,15,1996.0,6,455,1.33,1.83
947,18,2015.0,0,464,0.46,1.83
948,23,1993.0,7,465,0.25,1.83
949,28,2007.0,8,138,1.09,1.83
950,15,1995.0,9,455,0.92,1.83
951,2,2014.0,4,359,0.61,1.82
952,8,1994.0,4,445,1.24,1.82
953,16,2001.0,3,347,1.73,1.82
954,13,2001.0,9,138,1.81,1.82
955,26,2007.0,8,359,0.91,1.82
956,4,2010.0,7,359,0.22,1.81
957,18,2014.0,0,66,0.55,1.81
958,16,2003.0,9,275,1.05,1.81
959,3,2000.0,6,445,1.1,1.81
960,16,2002.0,2,445,0.78,1.81
961,16,2004.0,4,455,0.88,1.81
962,16,2008.0,3,21,1.0,1.8
963,6,2002.0,4,445,0.93,1.8
964,28,2006.0,10,138,1.66,1.8
965,17,2010.0,0,493,1.41,1.8
966,15,1999.0,10,10,1.0,1.8
967,17,2015.0,8,21,0.49,1.79
968,23,1994.0,4,540,1.26,1.79
969,17,2013.0,1,455,0.52,1.79
970,28,2012.0,0,323,1.05,1.78
971,16,2003.0,6,493,1.25,1.78
972,4,2006.0,7,464,0.23,1.78
973,15,2001.0,0,487,1.12,1.78
974,16,2004.0,0,455,0.39,1.78
975,2,2011.0,5,359,0.32,1.78
976,17,2010.0,0,464,0.45,1.78
977,17,2012.0,7,85,0.41,1.78
978,27,2013.0,0,359,0.93,1.77
979,16,2005.0,0,543,0.85,1.77
980,26,2007.0,3,126,1.16,1.77
981,27,2013.0,3,359,0.31,1.77
982,17,2013.0,10,138,1.59,1.77
983,23,1991.0,7,462,0.24,1.77
984,10,2000.0,4,359,0.63,1.77
985,29,2001.0,2,323,1.19,1.77
986,17,2009.0,2,487,1.07,1.77
987,5,1991.0,1,359,0.85,1.76
988,15,1998.0,2,17,1.27,1.76
989,16,2004.0,4,487,1.06,1.76
990,6,2001.0,7,359,0.93,1.76
991,8,1994.0,4,445,1.02,1.76
992,11,1986.0,4,359,0.53,1.76
993,16,2004.0,2,138,0.86,1.76
994,29,2002.0,8,524,1.23,1.76
995,16,2002.0,0,493,0.86,1.76
996,17,2013.0,8,493,0.72,1.76
997,28,2012.0,0,464,0.68,1.76
998,6,2007.0,0,487,1.26,1.76
999,28,2015.0,8,21,1.11,1.76
1000,16,2004.0,9,138,0.52,1.76
1001,17,2007.0,10,138,0.35,1.76
1002,16,2001.0,9,21,0.61,1.76
1003,15,1998.0,10,138,1.68,1.75
1004,17,2013.0,7,464,0.9,1.75
1005,29,2004.0,8,21,1.24,1.75
1006,16,2001.0,10,275,0.06,1.75
1007,28,2007.0,8,323,1.0,1.75
1008,11,1991.0,5,359,0.7,1.75
1009,23,1993.0,4,85,0.94,1.75
1010,11,1993.0,4,359,0.79,1.75
1011,4,2009.0,9,6,0.83,1.75
1012,16,2008.0,9,275,0.85,1.75
1013,6,2004.0,3,487,1.25,1.75
1014,15,1999.0,1,288,0.72,1.74
1015,16,2002.0,7,347,0.63,1.74
1016,17,2011.0,8,531,0.83,1.74
1017,26,2009.0,3,292,1.19,1.74
1018,30,2015.0,6,323,0.69,1.74
1019,26,2010.0,4,445,0.96,1.74
1020,10,1996.0,6,359,1.69,1.74
1021,15,1998.0,10,138,1.66,1.74
1022,18,2014.0,7,21,0.49,1.74
1023,20,2011.0,8,455,0.59,1.74
1024,17,2014.0,8,21,0.67,1.73
1025,16,2001.0,10,138,0.85,1.73
1026,18,2016.0,8,21,0.64,1.73
1027,15,1998.0,0,10,1.48,1.73
1028,5,2001.0,0,138,0.94,1.73
1029,26,2013.0,0,126,1.15,1.73
1030,6,2002.0,4,527,0.95,1.73
1031,28,2012.0,0,66,1.06,1.73
1032,16,2003.0,0,493,0.85,1.72
1033,18,2015.0,8,455,0.61,1.72
1034,18,2015.0,7,66,0.66,1.72
1035,16,2008.0,8,21,0.61,1.72
1036,4,2008.0,9,524,0.7,1.72
1037,13,2011.0,8,21,0.41,1.72
1038,29,2004.0,10,138,1.61,1.72
1039,16,2003.0,7,524,0.8,1.72
1040,13,2010.0,9,138,0.59,1.71
1041,26,2009.0,5,547,1.43,1.71
1042,15,1998.0,4,21,0.99,1.71
1043,4,2007.0,3,330,1.15,1.71
1044,16,2004.0,9,457,0.88,1.71
1045,29,2003.0,6,138,1.09,1.71
1046,4,2006.0,3,359,0.0,1.71
1047,6,2001.0,5,487,1.25,1.71
1048,26,2009.0,10,23,1.58,1.7
1049,18,2014.0,6,524,0.34,1.7
1050,16,2009.0,10,138,0.23,1.7
1051,26,2008.0,10,347,0.99,1.7
1052,4,2007.0,5,359,0.49,1.7
1053,26,2011.0,4,359,0.62,1.7
1054,23,1993.0,5,63,0.0,1.7
1055,4,2007.0,0,109,0.69,1.7
1056,16,2006.0,10,138,1.41,1.7
1057,16,2005.0,8,455,1.22,1.69
1058,30,2014.0,10,493,1.36,1.69
1059,17,2008.0,0,487,0.88,1.69
1060,28,2013.0,0,120,1.01,1.69
1061,15,1999.0,3,455,0.94,1.69
1062,17,2009.0,7,138,0.96,1.69
1063,28,2015.0,10,138,0.55,1.69
1064,10,1997.0,2,487,1.37,1.69
1065,15,1998.0,2,487,1.1,1.69
1066,6,2001.0,0,138,0.87,1.69
1067,28,2008.0,6,138,0.79,1.69
1068,6,2002.0,7,241,1.52,1.69
1069,13,2010.0,11,493,0.98,1.69
1070,7,2005.0,0,85,0.98,1.69
1071,20,2012.0,0,21,0.8,1.69
1072,19,2007.0,8,288,0.9,1.68
1073,16,2006.0,3,378,0.82,1.68
1074,15,1997.0,10,455,1.58,1.68
1075,28,2012.0,0,547,0.9,1.68
1076,5,1992.0,5,359,0.59,1.68
1077,15,1997.0,8,347,0.38,1.68
1078,13,2003.0,9,138,1.67,1.68
1079,26,2008.0,0,288,1.23,1.68
1080,26,2007.0,9,138,0.91,1.68
1081,6,2002.0,0,359,1.18,1.68
1082,26,2008.0,10,524,0.94,1.67
1083,16,2003.0,10,138,0.93,1.67
1084,26,2008.0,10,487,0.45,1.67
1085,15,2000.0,10,138,1.58,1.67
1086,17,2006.0,2,138,0.81,1.67
1087,18,2013.0,4,457,0.43,1.67
1088,29,2005.0,8,21,1.22,1.67
1089,11,1989.0,4,85,0.91,1.67
1090,15,2001.0,10,21,1.09,1.67
1091,6,2001.0,1,487,0.59,1.67
1092,13,2013.0,11,21,0.82,1.67
1093,29,2003.0,6,323,0.97,1.67
1094,16,2001.0,6,325,1.13,1.67
1095,16,2003.0,10,138,1.35,1.67
1096,16,2003.0,4,487,1.08,1.67
1097,18,2015.0,0,547,0.63,1.66
1098,17,2007.0,0,455,0.57,1.66
1099,8,1992.0,2,445,1.0,1.66
1100,16,2000.0,10,138,0.78,1.66
1101,28,2012.0,8,493,0.86,1.66
1102,16,2004.0,10,325,0.81,1.66
1103,28,2006.0,6,138,0.76,1.66
1104,16,2002.0,10,138,1.25,1.66
1105,16,2005.0,2,53,0.96,1.66
1106,0,1981.0,5,53,1.54,1.65
1107,7,2004.0,3,359,0.9,1.65
1108,23,1991.0,8,359,1.06,1.65
1109,26,2011.0,3,347,0.48,1.65
1110,16,2004.0,7,144,0.0,1.65
1111,28,2008.0,8,138,1.09,1.65
1112,4,2007.0,7,464,0.32,1.64
1113,6,2004.0,4,359,0.8,1.64
1114,26,2011.0,0,126,0.76,1.64
1115,0,1982.0,5,53,1.52,1.64
1116,15,1999.0,8,425,0.93,1.64
1117,11,1986.0,0,85,0.74,1.64
1118,16,2002.0,10,138,0.8,1.64
1119,16,2005.0,10,138,1.44,1.64
1120,16,2004.0,0,524,0.54,1.64
1121,28,2010.0,9,323,1.02,1.64
1122,18,2015.0,1,457,0.44,1.64
1123,29,2004.0,10,445,1.54,1.63
1124,28,2006.0,9,323,0.45,1.63
1125,7,2001.0,11,359,0.78,1.63
1127,17,2011.0,4,445,0.6,1.63
1128,16,2003.0,10,138,1.18,1.63
1129,15,1999.0,4,455,0.71,1.63
1130,28,2014.0,10,493,1.33,1.63
1131,16,2004.0,10,138,1.32,1.62
1132,28,2010.0,0,464,0.59,1.62
1134,16,2005.0,10,21,0.8,1.62
1135,28,2011.0,8,66,0.82,1.62
1136,4,2006.0,10,359,0.99,1.62
1137,7,2003.0,6,359,1.01,1.62
1138,15,1998.0,6,138,0.9,1.62
1139,26,2006.0,7,359,0.8,1.61
1140,16,2004.0,10,138,0.79,1.61
1141,28,2013.0,8,323,0.92,1.61
1142,5,1989.0,10,359,0.66,1.61
1143,5,1998.0,11,275,0.0,1.61
1144,7,2005.0,10,359,0.98,1.61
1145,16,2005.0,3,455,0.0,1.61
1146,4,2007.0,0,487,1.5,1.61
1147,30,2014.0,8,524,0.79,1.61
1148,26,2008.0,9,275,0.95,1.6
1149,4,2011.0,3,21,0.4,1.6
1150,16,2005.0,0,493,1.3,1.6
1151,28,2008.0,0,524,0.71,1.6
1152,10,1998.0,6,537,0.46,1.6
1153,0,1981.0,8,21,1.49,1.6
1154,15,1999.0,0,275,0.71,1.6
1155,4,2008.0,7,464,0.19,1.6
1156,18,2016.0,0,219,0.58,1.6
1157,7,2003.0,4,445,1.05,1.6
1158,16,2004.0,10,198,1.26,1.59
1159,13,1996.0,7,21,0.01,1.59
1160,7,2006.0,0,359,1.15,1.59
1161,15,1996.0,2,455,0.61,1.59
1162,17,2008.0,0,85,0.58,1.59
1163,0,1982.0,4,53,1.48,1.59
1164,17,2007.0,10,275,0.04,1.59
1165,28,2008.0,2,524,0.92,1.59
1166,28,2010.0,0,547,0.95,1.59
1167,15,1999.0,6,138,0.88,1.59
1168,18,2014.0,8,66,0.47,1.58
1169,26,2008.0,10,493,0.87,1.58
1170,4,2008.0,3,21,0.85,1.58
1171,4,2008.0,9,138,0.81,1.58
1172,15,2000.0,3,455,0.88,1.58
1173,28,2012.0,6,138,0.62,1.58
1174,26,2009.0,3,21,0.94,1.58
1175,4,2008.0,3,126,0.64,1.58
1176,2,2012.0,0,464,0.88,1.58
1177,4,2007.0,0,126,1.06,1.58
1178,4,2009.0,7,359,0.58,1.58
1179,6,2002.0,4,543,0.85,1.58
1180,16,2009.0,10,275,0.1,1.57
1181,16,2001.0,10,138,0.77,1.57
1182,16,2002.0,8,199,0.98,1.57
1183,7,2005.0,3,359,0.95,1.57
1184,17,2012.0,10,275,0.18,1.56
1185,16,2000.0,6,493,0.77,1.56
1186,16,2006.0,2,138,1.07,1.56
1187,11,1988.0,4,359,0.59,1.56
1188,15,1995.0,0,455,1.32,1.56
1189,18,2016.0,7,347,0.58,1.56
1190,23,1990.0,0,85,0.67,1.56
1191,5,2001.0,7,144,0.0,1.56
1192,6,2003.0,3,359,0.68,1.56
1193,18,2013.0,0,547,0.59,1.56
1194,28,2010.0,0,493,0.84,1.55
1195,17,2012.0,0,66,0.72,1.55
1196,16,2002.0,6,53,0.76,1.55
1197,29,2003.0,8,524,0.91,1.55
1198,26,2008.0,10,53,0.79,1.55
1199,17,2010.0,8,493,0.85,1.55
1200,10,2000.0,0,138,1.13,1.55
1201,15,2001.0,0,21,0.57,1.55
1202,30,2014.0,0,524,0.9,1.55
1203,17,2010.0,0,288,0.8,1.55
1204,17,2011.0,7,347,0.6,1.55
1205,13,1999.0,11,550,1.55,1.55
1206,4,2011.0,11,547,1.07,1.55
1207,27,2015.0,3,359,0.69,1.55
1208,30,2013.0,0,323,1.06,1.54
1209,26,2007.0,0,85,0.68,1.54
1210,2,2015.0,7,359,0.71,1.54
1211,16,2000.0,7,455,0.83,1.54
1212,13,2003.0,11,21,0.58,1.54
1213,28,2006.0,8,524,1.4,1.54
1214,4,2008.0,1,126,0.86,1.54
1215,16,2005.0,10,138,1.26,1.54
1216,15,1996.0,8,164,0.85,1.54
1217,13,2012.0,8,21,0.63,1.53
1218,17,2009.0,2,138,0.92,1.53
1219,26,2008.0,9,138,0.71,1.53
1220,4,2007.0,0,138,0.57,1.53
1221,23,1994.0,2,17,1.19,1.53
1222,15,1998.0,10,10,1.44,1.53
1223,26,2009.0,8,21,0.95,1.53
1224,30,2016.0,10,138,0.17,1.53
1225,7,2003.0,10,359,1.09,1.53
1226,15,1997.0,10,138,0.85,1.53
1227,27,2014.0,4,359,0.73,1.52
1228,28,2011.0,8,138,0.94,1.52
1229,19,2007.0,6,445,0.44,1.52
1230,15,1997.0,2,138,1.07,1.52
1231,16,2002.0,10,138,0.36,1.52
1232,15,1996.0,6,138,1.43,1.52
1233,11,1984.0,6,359,0.0,1.52
1234,11,1984.0,8,347,0.18,1.52
1235,15,1998.0,6,138,1.45,1.52
1236,15,1998.0,10,138,1.43,1.52
1237,17,2010.0,0,493,0.5,1.52
1238,17,2006.0,8,21,0.6,1.52
1239,7,2002.0,5,53,1.11,1.52
1240,16,2002.0,0,347,1.26,1.51
1241,30,2014.0,10,138,1.3,1.51
1242,26,2010.0,6,445,0.65,1.51
1243,28,2011.0,0,288,0.84,1.51
1244,13,2011.0,10,445,0.02,1.51
1245,2,2013.0,7,206,0.0,1.51
1246,11,1988.0,0,85,0.93,1.51
1247,15,2001.0,2,138,0.23,1.51
1248,15,1997.0,10,138,1.41,1.51
1249,16,2007.0,0,138,0.35,1.51
1250,15,1997.0,3,214,1.18,1.51
1251,7,2003.0,2,347,0.99,1.5
1252,17,2011.0,8,455,0.64,1.5
1253,16,2000.0,6,101,0.66,1.5
1254,13,2010.0,7,464,0.86,1.5
1255,15,1998.0,10,325,1.41,1.5
1256,16,2002.0,8,487,0.49,1.5
1257,4,2010.0,5,547,1.08,1.5
1258,16,2000.0,10,138,1.19,1.5
1259,10,2000.0,2,487,1.2,1.5
1260,11,1985.0,4,359,0.46,1.5
1261,22,1993.0,4,445,1.0,1.5
1262,11,1986.0,4,224,0.0,1.5
1263,28,2010.0,0,85,0.75,1.5
1264,17,2008.0,3,292,1.13,1.5
1265,15,1998.0,0,347,1.21,1.5
1266,26,2009.0,3,126,1.08,1.49
1267,7,2003.0,7,359,0.72,1.49
1268,29,2002.0,8,138,1.0,1.49
1269,16,2008.0,10,138,1.22,1.49
1270,4,2008.0,1,487,1.0,1.49
1271,10,2000.0,4,359,0.82,1.49
1272,16,2006.0,3,455,0.0,1.49
1273,28,2008.0,0,21,0.82,1.49
1274,26,2010.0,9,138,0.61,1.49
1275,26,2009.0,10,359,0.37,1.48
1276,4,2006.0,1,487,0.43,1.48
1277,16,2006.0,8,464,0.47,1.48
1278,11,1990.0,10,359,0.28,1.48
1279,10,1999.0,2,487,1.2,1.48
1280,5,1997.0,4,359,0.7,1.48
1281,17,2011.0,7,138,0.78,1.48
1282,16,2005.0,10,493,0.72,1.48
1283,16,2004.0,2,138,1.08,1.48
1284,29,2004.0,0,524,0.82,1.48
1285,4,2007.0,9,524,0.39,1.47
1286,20,2012.0,0,524,0.58,1.47
1287,17,2008.0,2,524,0.72,1.47
1288,10,1999.0,0,359,0.62,1.47
1289,6,2003.0,4,487,1.04,1.47
1290,28,2006.0,2,138,1.33,1.47
1291,17,2013.0,0,275,0.45,1.47
1292,4,2008.0,7,464,0.69,1.47
1293,28,2010.0,0,288,0.95,1.47
1294,26,2008.0,8,445,0.78,1.47
1295,4,2007.0,1,126,1.15,1.47
1296,20,2012.0,4,455,0.4,1.47
1297,15,1998.0,7,465,0.29,1.46
1298,6,2004.0,4,487,1.02,1.46
1299,28,2012.0,8,524,0.93,1.46
1300,28,2008.0,8,138,0.81,1.46
1301,16,2003.0,3,325,0.72,1.46
1302,4,2008.0,4,487,0.46,1.46
1304,28,2011.0,8,487,0.83,1.46
1305,7,2001.0,5,53,0.95,1.46
1306,0,1981.0,4,94,1.36,1.46
1307,15,1998.0,2,177,0.81,1.46
1308,7,2005.0,10,359,0.93,1.46
1309,17,2012.0,7,138,0.63,1.46
1310,26,2012.0,0,547,0.94,1.46
1311,17,2012.0,0,138,0.47,1.46
1312,15,1998.0,2,487,1.17,1.46
1313,19,2006.0,2,445,0.53,1.46
1314,2,2013.0,4,359,0.51,1.46
1315,16,2004.0,0,85,0.37,1.45
1316,28,2013.0,7,21,0.89,1.45
1317,30,2015.0,0,547,0.86,1.45
1318,17,2008.0,8,493,0.75,1.45
1319,16,2004.0,8,493,0.71,1.45
1320,13,2011.0,11,524,0.0,1.45
1321,16,2003.0,0,85,0.54,1.45
1322,26,2007.0,3,138,0.53,1.45
1323,5,1996.0,9,347,0.0,1.45
1324,11,1984.0,3,359,0.0,1.45
1325,23,1993.0,2,347,0.0,1.45
1326,5,1997.0,9,347,0.0,1.45
